Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
346,B000HKYP9A,A2B7A8FJBT0HDX,"S. Nayeem ""Hanaa's mommy""",0,0,3,1171584000,I wasn't that impressed,the munchkin fresh food feeder is an okay product its kind of like sucking on food through a cloth while my daughter was interested in it for a little while she eventually lost interest i may introduce it back to her again and see how she reacts
347,B000HKYP9A,AEIAXBIMAO9T0,"Heidi ""Hydez54""",0,0,4,1168473600,Love the Fresh Food Feeder!!,this product is amazing i know a few people with little ones that use these and they love them super easy to clean and use when ordering these i was under the impression that there were 2 per packagefyitheyre not only one per
348,B00067AD4U,A2OB1BFAEPAYBM,R. C. Wilkins,1,1,5,1207440000,Great Beans!!!,i ordered these for my coffee themed wedding when they arrived i had to fight off friends because they smelled and tasted so good i literally had to hide the box to the wedding they were a big hit on my wedding day and there were none left over that we put on the tables it was a great tasting product for the lowest price ive seen
349,B00067AD4U,A3GT3KCGY9EYF4,Siri J,1,1,5,1198195200,Good stuff!,these are delicious the chocolate is excellent and the espresso bean was the perfect roast for this purpose crunchy and not bittera hrefhttpwwwamazoncomgpproductb00067ad4uchocolate covered espresso beans 5 poundsa
350,B00067AD4U,A2LYOWC3FC73XK,"Michael Ekstrum ""expresso bean fan""",1,1,5,1178928000,excellent - exactly what I expected,the product was exactly as advertised and fresh  unfortunately i keep them in a candy dish in the office and they are going fast  we need to reorder to keep up with demand
351,B00067AD4U,A7DSY3M6P6RG3,taza052007,0,0,5,1181692800,These are the Best!,these chocolate covered espresso beans are wonderful  the chocolate is very dark and rich and the bean inside is a very delightful blend of flavors with just enough caffine to really give it a zing
352,B0029OWDAU,A1DTDSL1J6C05F,"Heartsinohio ""Heartsinohio""",0,0,5,1347667200,Love Love Love,popchips are so good  i have been following weight watchers and lost 50 pounds and am at my goal  these popchips are my salty crunchy indulgence  they taste so  good
353,B000SEJ84M,A19Y7MSOR2J7XP,G. Macleod,0,0,5,1258588800,The product is great but the price is out of line,ive purchased dozens of bags of this pancake mix which is a great product by the way  this is the highest price ive seen  whole foods carries this item and its been on sale there for 999 thats canadian dollars too as im in canada  its even cheaper on bakers boxs own website and theyre the company selling this product through amazon for a twopack they should be charging 20 or less  what gives  i thought amazon was where you could find competitive prices
354,B001LMNXFA,ATBV3QRAVD2PJ,"Michelle L. West ""Paisleymll""",3,3,5,1280361600,Swedish Pearl is not the same as  Belgian Pearl,the sugar was sweet that can not be denied  as advertised it didnt melt when baked either  however it will not do for your liege wafflesgaufres what the larger pebbles of belgian pearl will do  these grains are smaller think pretzel salt or seed pearls
355,B001LMNXFA,A226DRVTNFWM28,"Proud Mom of Two ""Bigounets""",2,2,5,1291680000,Perfect!,thats exactly what i was looking for to bake some chouquettes puffs with small sugar pearls on top works great yum
356,B002J2DO8W,ASIAOU4JW8LUG,K. Gohokar,0,0,5,1331596800,great taste,this is what i was looking for and was missing it the taste is exactly the taste as the one made in india so just loved it and remember my days back in india definitely recommend it
357,B000U9V5AU,A2VOVLKP603R1T,D. J. Brown,7,7,5,1297468800,Taste-tested by a wine maker,i bought this strawberry extract hoping to spruce up a strawberry wine that ended up with less flavor than id original expected a common problem in some fruit winesbr br this is indeed good strawberry flavor  just add to your sugary concoction be it a baking good a dessert or a drink to either give strawberry flavor or add to existing flavor and presto just about everyone will be licking their lips and maybe fingersbr br for those interested i found the right addition to a liquid volume to be 4 oz of extract per 1 gallon of liquid
358,B001SB099M,A2XADCFYDXH7IV,Thomas A. Johnson,1,1,4,1320969600,Excellent Everyday Olive Oil,great stuff and dependable especially when there are a million brands out there to choose from  i love the stuff  for really high end desires i go with the apollo olive oils from california  but i buy a whole lot more of this stuff and will buy it again and again
359,B0041QJSJS,A1KZUXE70GYNGO,talonmedic,0,0,4,1347926400,"Love Weavers, I am a fan.",i hadnt tried or heard of till recently weavers not its my favorite i am running through the list of types they have looking for a favorite and havent found one yet theyre all so darned smooth no bite no after taste a little pricy but still worth it no worse price wise than starbucks or peets will keep running through the list here and see what happens love them all so far
360,B0041QJSJS,A221AFCU6AE0QO,Sarah Bowman,3,5,5,1318204800,Make My Day,having always been a strict peets coffee lover i was reticent to switch brands but weavers won my heart the taste is clean and strong the ethos is correct organic baby and even the packaging is very zen and appropriate be still my caffeinated heart
361,B0041QJSJS,A2BAVWMHL130WY,Bruce L. Ishimatsu,2,4,5,1318723200,Treat yourself to the best coffee!,go ahead and drink the other brands served at your neighborhood cafe if you must but make sure you have a stash of weavers peru organic whole bean at home to serve up to your friends and family who deserve the best coffee  and when you go back to that corner cafe where people drink average coffee because they dont know better take along a travel mug filled with weavers coffee from home and enjoy a real cup of joe  er weavers
362,B0041QJSJS,A20B2BU1ZPY9AW,Mr Coffee,0,1,1,1345507200,Bitter,a very bitter tasting coffee even when enhanced with cream andor honey definately not my cup of coffee oh did i say it was bitter
363,B0041QJSJS,A2T68P9I05KBFT,Rusy,0,1,5,1328054400,"Drinking it now, love the latin america ""aroma""",im learning that latin american and south american coffees have this distinct coffee caramelish finish  as a peets coffee fanatics we learned that weavers roaster was the roaster for peets and we are hooked   i already reviewd the french and organic blend but i must say this coffee here is a perfect afternoon drinkbr met the weavers team at the warner brothers party and they gave me a half a pound of french roast  since them we are fansbr you wont be dissapointed
364,B00437JI8Q,A2SLZMD0UYRT5X,cat's food,1,1,5,1323993600,GREAT SNACK,i like eating these whenever i need an energy boostbr it has everything that i am searching for in a to go snackbr fiber plus chocolate is never a bad thing
365,B00437JI8Q,A3UM3M6WSUN5BR,S. Smith,1,1,5,1316217600,Best Bar,these are my favorite bars ever the combo of raisons and dark choc is wonderful very filling these are hard to find in the stores im thankful for subsrcibe and save
366,B00437JI8Q,A4TLHOUT1PHTL,Alison,0,0,5,1346198400,Can't find anywhere else!,my fiance loves these dark chocolate and nut granola bars and all the grocery stores around us dont carry them anymore  once again amazon came through and he couldnt be happier
367,B00437JI8Q,A3DKCBKDEO2GS3,Moviegeek,0,0,5,1338768000,My New Granola Bar,i was buying quaker oats granola bars but these nature valley chewy bars are better tasting they make a great snack when im on the go chocolate peanuts and raisinsit doesnt get any better
368,B00437JI8Q,A1J87LOAYSMHO9,"P. Parchman ""Savvy Shopper""",0,0,5,1306368000,Another Husband Favorite,hard to get husband to eat breakfast before school  he takes two bars now and is very happy to do so  it is often hard to find flavor in local grocery stores  so again amazoncom came through with a reasonable price  now i came keep the husbands breakfast ready as he runs out the door in the mornings  i often like to have a bar in the evening as a night snack
369,B002O3VHXU,A1OIMIM4FHT4IG,"Jerry Perkins ""Nevada Perky""",2,2,4,1283817600,Price surprise,nantucket blend coffee is one of my favorites  i was suprised that it was a single box  every time i ordered before it was a 2 pack  my fault for not reading closer  i will not order any more at this price for 1 24 count
